pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
499,2.7-3.2,0.2500,0.7500,1.5000,1.2500,1.0000,1.0000,1.2500,0.0000,1.7500,0.7500,1.0000,1.0000,0.7500,0.7500,0.7500,0.0000,0.5000,0.5000,0.2500,15.0000
500,2.7-3.3,0.0000,1.0000,0.5000,0.5000,1.5000,1.0000,1.0000,0.0000,0.5000,1.0000,1.0000,1.0000,1.5000,1.0000,1.5000,1.0000,1.5000,1.0000,1.0000,17.5000
501,2.7-3.5,0.0000,1.0000,1.0000,1.2500,0.5000,0.7500,0.7500,0.2500,1.2500,1.0000,1.0000,0.7500,0.5000,1.5000,1.2500,1.2500,1.2500,0.7500,0.5000,16.5000
502,2.7-4.0,0.0000,0.0000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,1.0000,1.0000,1.0000,1.5000,1.0000,2.0000,1.5000,1.0000,0.0000,0.0000,12.0000
503,2.7-4.3,0.0000,0.5000,1.5000,1.0000,1.0000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,1.0000,1.5000,0.5000,10.0000
504,2.7-4.8,0.0000,1.5000,1.5000,1.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,0.0000,14.5000
505,2.7-5.0,0.0000,1.5000,1.5000,1.5000,1.0000,0.5000,2.0000,0.0000,1.0000,0.5000,0.5000,0.5000,1.5000,1.5000,1.5000,1.0000,1.5000,1.5000,1.0000,20.0000
506,2.7-5.8,0.5000,1.0000,1.0000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000,1.0000,1.0000,1.5000,1.0000,2.0000,1.5000,1.5000,1.5000,1.0000,18.0000
507,2.7-6.0,0.0000,0.0000,1.0000,1.5000,0.5000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,0.0000,1.5000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.0000
508,2.7-6.5,0.5000,1.0000,1.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000,1.5000,1.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,0.0000,17.0000
509,2.7-7.0,0.0000,0.0000,0.5000,1.0000,1.5000,0.0000,0.5000,0.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.5000,0.5000,1.0000,1.5000,0.5000,0.0000,10.5000
510,2.8-0.0,0.0000,0.0000,0.0000,0.2000,0.8000,0.6000,0.6000,0.0000,0.6000,0.2000,0.0000,0.2000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,6.0000
511,2.8-0.2,0.0000,0.0000,0.0000,2.0000,2.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000
512,2.8-0.3,0.0000,0.5000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,4.5000
513,2.8-0.5,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.3333,0.3333,0.0000,0.3333,0.6667,0.6667,0.3333,0.0000,3.3333
514,2.8-0.6,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,5.0000
515,2.8-0.7,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,14.0000
516,2.8-0.8,0.0000,0.0000,0.0000,1.0000,1.0000,0.3333,1.0000,0.0000,1.6667,0.3333,0.0000,0.6667,0.6667,0.3333,0.6667,0.6667,0.6667,0.6667,0.0000,9.6667
517,2.8-1.0,0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.5000,0.0000,0.5000,0.1250,0.0000,0.1250,0.7500,0.2500,0.3750,0.2500,0.1250,0.1250,0.0000,3.5000
518,2.8-1.2,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,12.0000
519,2.8-1.5,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,9.0000
520,2.8-1.7,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,19.0000
521,2.8-1.8,0.0000,0.6667,0.0000,0.0000,1.3333,0.6667,0.6667,0.0000,1.0000,0.3333,0.0000,0.6667,0.3333,0.3333,0.6667,0.6667,0.6667,0.6667,0.3333,9.0000
522,2.8-2.0,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.4000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.4000,0.4000,0.2000,0.0000,3.0000
523,2.8-2.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000
524,2.8-2.5,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,6.0000
525,2.8-2.6,0.0000,0.0000,0.0000,0.3333,1.0000,0.3333,0.3333,0.0000,1.3333,0.3333,0.0000,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,6.3333
526,2.8-2.7,0.5000,0.5000,0.0000,0.5000,1.0000,1.5000,1.5000,0.0000,1.5000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.5000,10.5000
527,2.8-2.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
528,2.8-3.0,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,0.0000,7.5000
529,2.8-3.2,0.0000,0.0000,0.0000,1.0000,1.5000,1.5000,2.0000,0.0000,1.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,0.5000,10.5000
530,2.8-3.3,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,16.0000
531,2.8-3.5,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,4.5000
532,2.8-4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,5.0000
533,2.8-4.3,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,17.0000
534,2.8-4.8,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,8.0000
535,2.8-5.0,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,8.0000
536,2.8-5.8,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,7.0000
537,2.8-6.0,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000
538,2.8-6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,9.0000
539,2.8-7.0,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,9.0000
540,3.0-0.0,0.2000,0.5000,1.4000,0.5000,0.5000,0.3000,0.6000,0.3000,0.8000,0.5000,0.3000,0.5000,0.3000,0.3000,0.8000,1.1000,0.6000,0.2000,0.0000,9.7000
541,3.0-0.2,0.0000,0.0000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,0.0000,5.0000
542,3.0-0.3,0.0000,0.5000,1.2500,0.5000,0.5000,0.2500,0.7500,0.0000,0.5000,1.0000,0.7500,0.2500,0.2500,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,7.5000
543,3.0-0.5,0.1667,0.3333,0.3333,0.3333,0.0000,0.0000,0.0000,0.1667,0.3333,0.5000,0.6667,0.5000,0.3333,0.0000,0.5000,1.0000,0.3333,0.1667,0.0000,5.6667
544,3.0-0.6,0.0000,1.0000,2.0000,0.5000,0.0000,0.0000,0.5000,1.0000,1.0000,1.5000,1.5000,1.0000,0.5000,0.0000,1.0000,1.5000,1.0000,0.5000,1.0000,15.5000
545,3.0-0.7,0.0000,0.5000,1.0000,0.5000,0.0000,0.5000,0.0000,0.5000,0.0000,1.0000,0.0000,0.0000,1.5000,0.5000,2.0000,2.0000,1.5000,0.0000,0.0000,11.5000
546,3.0-0.8,0.1667,0.6667,1.0000,0.3333,0.0000,0.3333,0.3333,0.1667,1.0000,0.1667,0.8333,0.3333,0.3333,0.1667,1.1667,1.1667,1.0000,0.1667,0.0000,9.3333
547,3.0-1.0,0.0625,0.6250,0.5625,0.2500,0.0000,0.1875,0.2500,0.4375,0.6250,0.5000,0.5000,0.4375,0.5625,0.1875,0.7500,0.8125,0.3750,0.1875,0.0000,7.3125
548,3.0-1.2,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,8.5000
549,3.0-1.5,0.0000,1.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,1.5000,1.0000,0.0000,1.0000,0.5000,1.0000,2.0000,1.5000,0.0000,1.0000,13.5000
550,3.0-1.7,1.0000,1.0000,1.5000,1.0000,0.0000,0.5000,0.5000,0.0000,0.5000,1.0000,0.5000,1.0000,0.5000,0.5000,2.0000,1.5000,0.5000,0.0000,0.0000,13.5000
551,3.0-1.8,0.0000,0.8333,1.1667,0.3333,0.0000,0.3333,0.6667,0.5000,1.0000,1.1667,1.0000,0.3333,0.5000,0.3333,1.0000,1.3333,1.0000,0.5000,0.1667,12.1667
552,3.0-2.0,0.0000,0.7000,0.7000,0.4000,0.0000,0.2000,0.2000,0.0000,0.3000,0.5000,0.5000,0.1000,0.3000,0.1000,0.6000,1.4000,0.6000,0.3000,0.0000,6.9000
553,3.0-2.2,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,0.5000,0.5000,1.0000,1.5000,1.5000,0.0000,0.0000,7.0000
554,3.0-2.5,0.2500,0.7500,0.5000,0.5000,0.2500,0.0000,0.2500,0.0000,0.5000,0.5000,0.5000,0.0000,0.2500,0.2500,1.0000,1.2500,1.0000,0.5000,0.0000,8.2500
555,3.0-2.6,0.5000,0.6667,0.8333,0.5000,0.5000,0.1667,0.6667,0.3333,1.0000,0.6667,0.6667,0.3333,0.3333,0.1667,1.1667,1.0000,0.3333,0.5000,0.0000,10.3333
556,3.0-2.7,0.2500,0.7500,1.0000,0.2500,0.2500,0.5000,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,0.2500,0.0000,0.7500,1.5000,1.0000,0.2500,0.5000,10.7500
557,3.0-2.8,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,0.0000,7.5000
558,3.0-3.0,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.0000,0.0000,0.0000,3.0000
559,3.0-3.2,0.2500,1.0000,2.0000,1.0000,0.0000,0.2500,1.2500,0.2500,1.5000,0.7500,0.5000,0.2500,0.7500,0.2500,0.7500,0.0000,0.0000,0.0000,0.0000,10.7500
560,3.0-3.3,0.0000,1.0000,1.5000,0.5000,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,1.5000,0.5000,2.0000,2.0000,0.5000,0.0000,1.0000,20.0000
561,3.0-3.5,0.0000,0.7500,0.7500,0.2500,0.0000,0.2500,0.7500,1.0000,1.2500,0.2500,1.0000,0.2500,0.2500,0.2500,2.0000,1.5000,0.5000,0.0000,0.5000,11.5000
562,3.0-4.0,0.0000,0.5000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,0.5000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,6.0000
563,3.0-4.3,0.0000,1.0000,1.5000,1.0000,0.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.5000,1.5000,1.5000,1.0000,1.0000,0.0000,13.0000
564,3.0-4.8,0.0000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.5000,2.0000,2.0000,1.0000,0.0000,9.0000
565,3.0-5.0,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.5000,0.0000,1.0000,0.0000,0.5000,0.5000,1.0000,0.0000,1.5000,2.0000,1.0000,0.0000,1.0000,11.0000
566,3.0-5.8,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5000,1.5000,2.0000,0.5000,0.0000,0.5000,11.0000
567,3.0-6.0,0.0000,0.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,0.0000,7.0000
568,3.0-6.5,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,1.0000,0.5000,1.0000,0.5000,1.5000,2.0000,1.0000,0.5000,0.0000,10.0000
569,3.0-7.0,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,1.0000,0.5000,1.0000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,0.5000,1.0000,11.5000
570,3.2-0.0,0.0000,0.6000,1.3000,1.2000,1.2000,0.9000,1.0000,0.2000,0.8000,0.5000,0.4000,0.7000,0.7000,0.5000,0.6000,0.0000,0.2000,0.2000,0.0000,11.0000
571,3.2-0.2,0.0000,0.5000,1.5000,2.0000,1.5000,0.5000,1.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,10.5000
572,3.2-0.3,0.2500,0.5000,1.5000,1.0000,0.7500,0.2500,1.2500,0.0000,0.7500,0.7500,0.7500,0.2500,0.5000,0.5000,0.7500,0.0000,0.0000,0.0000,0.0000,9.7500
573,3.2-0.5,0.6667,0.6667,0.3333,0.8333,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.6667,0.5000,0.6667,0.3333,0.1667,0.0000,0.0000,0.0000,0.1667,5.5000
574,3.2-0.6,0.0000,1.0000,2.0000,1.0000,2.0000,1.5000,1.5000,0.0000,1.5000,1.0000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.5000,0.5000,18.5000
575,3.2-0.7,1.0000,0.5000,2.0000,2.0000,0.5000,0.5000,1.0000,0.0000,0.5000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.5000,13.5000
576,3.2-0.8,0.6667,1.1667,1.3333,0.8333,0.8333,0.0000,0.1667,0.0000,0.6667,0.1667,0.5000,1.1667,0.5000,0.5000,0.6667,0.0000,0.3333,0.3333,0.0000,9.8333
577,3.2-1.0,0.2500,0.4375,0.7500,0.8125,0.4375,0.7500,0.7500,0.0625,0.7500,0.6250,0.6875,0.8125,0.7500,0.6875,0.5625,0.0000,0.2500,0.3125,0.0000,9.6875
578,3.2-1.2,0.5000,0.5000,1.5000,1.5000,1.5000,1.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.5000,1.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,11.5000
579,3.2-1.5,0.5000,2.0000,2.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.5000,1.5000,1.0000,0.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,16.5000
580,3.2-1.7,0.5000,1.5000,2.0000,1.5000,1.5000,1.0000,1.5000,0.0000,1.0000,0.5000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,17.0000
581,3.2-1.8,0.1667,0.8333,0.6667,0.8333,1.0000,0.6667,0.6667,0.3333,1.0000,0.5000,1.3333,1.1667,0.8333,0.6667,0.6667,0.0000,0.3333,0.0000,0.1667,11.8333
582,3.2-2.0,0.4000,1.0000,0.9000,0.8000,0.4000,0.6000,0.7000,0.0000,0.6000,0.6000,0.6000,0.6000,0.5000,0.4000,0.4000,0.0000,0.2000,0.1000,0.0000,8.8000
583,3.2-2.2,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,9.0000
584,3.2-2.5,1.0000,0.7500,0.5000,1.0000,1.0000,0.2500,1.0000,0.0000,1.0000,0.7500,0.2500,0.0000,0.7500,0.7500,0.5000,0.0000,0.2500,0.0000,0.5000,10.2500
585,3.2-2.6,0.5000,0.6667,1.6667,1.1667,0.8333,0.5000,1.0000,0.3333,1.3333,0.6667,0.8333,0.8333,0.6667,0.3333,0.6667,0.0000,0.1667,0.1667,0.0000,12.3333
586,3.2-2.7,0.2500,0.7500,1.5000,1.2500,1.0000,1.0000,1.2500,0.0000,1.7500,0.7500,1.0000,1.0000,0.7500,0.7500,0.7500,0.0000,0.5000,0.5000,0.2500,15.0000
587,3.2-2.8,0.0000,0.0000,0.0000,1.0000,1.5000,1.5000,2.0000,0.0000,1.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,0.5000,10.5000
588,3.2-3.0,0.2500,1.0000,2.0000,1.0000,0.0000,0.2500,1.2500,0.2500,1.5000,0.7500,0.5000,0.2500,0.7500,0.2500,0.7500,0.0000,0.0000,0.0000,0.0000,10.7500
589,3.2-3.2,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000
590,3.2-3.3,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,0.5000,0.5000,1.0000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,18.0000
591,3.2-3.5,0.2500,1.0000,1.7500,1.2500,0.5000,1.2500,1.2500,0.5000,1.0000,1.0000,1.2500,1.2500,0.5000,1.0000,1.0000,0.0000,0.5000,0.5000,0.2500,16.0000
592,3.2-4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.5000,0.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,7.0000
593,3.2-4.3,0.5000,2.0000,1.0000,0.5000,1.0000,0.5000,1.0000,0.0000,0.5000,0.5000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,10.0000
594,3.2-4.8,0.0000,1.0000,1.5000,1.5000,0.5000,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,0.0000,0.5000,0.5000,0.0000,12.5000
595,3.2-5.0,0.5000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,19.0000
596,3.2-5.8,0.5000,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,0.5000,1.5000,1.5000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.0000,21.0000
597,3.2-6.0,0.0000,0.0000,1.5000,1.5000,0.5000,0.5000,2.0000,0.0000,1.0000,1.0000,0.5000,0.5000,1.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.5000,12.5000
598,3.2-6.5,1.0000,0.5000,1.0000,1.0000,0.5000,0.0000,0.0000,0.0000,1.5000,0.5000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.0000,13.0000
599,3.2-7.0,0.5000,0.5000,1.0000,0.5000,1.5000,0.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,8.5000
600,3.3-0.0,0.0000,0.8000,1.4000,1.0000,1.2000,1.0000,0.8000,0.6000,0.6000,0.8000,0.8000,0.8000,1.4000,0.6000,1.0000,1.4000,1.0000,0.6000,1.0000,16.8000
601,3.3-0.2,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,9.0000
602,3.3-0.3,0.0000,1.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.0000,1.5000,1.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,10.0000
603,3.3-0.5,0.3333,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1.3333,0.0000,1.0000,0.0000,0.6667,1.0000,1.3333,0.6667,0.6667,8.3333
604,3.3-0.6,0.0000,1.0000,0.0000,1.0000,2.0000,2.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,27.0000
605,3.3-0.7,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,16.0000
606,3.3-0.8,0.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.0000,0.3333,0.0000,0.0000,0.3333,1.0000,1.3333,0.6667,1.3333,1.3333,1.3333,1.0000,0.6667,12.6667
607,3.3-1.0,0.0000,1.0000,0.5000,0.6250,0.8750,0.5000,0.6250,0.8750,0.8750,1.0000,1.1250,1.0000,1.5000,1.0000,1.2500,1.0000,1.0000,1.0000,0.0000,15.7500
608,3.3-1.2,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0.0000,8.0000
609,3.3-1.5,0.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,27.0000
610,3.3-1.7,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,21.0000
611,3.3-1.8,0.0000,0.6667,0.6667,0.3333,1.0000,0.6667,0.3333,0.3333,0.6667,1.0000,1.6667,0.6667,1.6667,0.6667,1.0000,1.6667,1.0000,1.3333,0.6667,16.0000
612,3.3-2.0,0.0000,0.6000,0.4000,0.6000,0.4000,0.4000,0.6000,0.6000,0.4000,0.8000,0.4000,0.4000,0.8000,0.4000,0.8000,1.2000,1.0000,0.6000,0.6000,11.0000
613,3.3-2.2,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,2.0000,0.0000,1.0000,2.0000,1.0000,2.0000,14.0000
614,3.3-2.5,0.0000,1.0000,0.5000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,10.5000
615,3.3-2.6,0.6667,0.6667,1.0000,0.6667,1.0000,0.6667,0.6667,0.6667,1.3333,0.6667,0.6667,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,16.0000
616,3.3-2.7,0.0000,1.0000,0.5000,0.5000,1.5000,1.0000,1.0000,0.0000,0.5000,1.0000,1.0000,1.0000,1.5000,1.0000,1.5000,1.0000,1.5000,1.0000,1.0000,17.5000
617,3.3-2.8,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,16.0000
618,3.3-3.0,0.0000,1.0000,1.5000,0.5000,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,1.5000,0.5000,2.0000,2.0000,0.5000,0.0000,1.0000,20.0000
619,3.3-3.2,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,0.5000,0.5000,1.0000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,18.0000
620,3.3-3.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
621,3.3-3.5,0.0000,0.5000,1.5000,2.0000,1.0000,1.0000,0.5000,1.5000,1.0000,2.0000,2.0000,1.5000,1.0000,2.0000,2.0000,2.0000,2.0000,1.5000,1.0000,26.0000
622,3.3-4.0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,8.0000
623,3.3-4.3,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,17.0000
